role,route,http_code,state
TEAM_LEAD,/settings,200,OK
TEAM_LEAD,/import-export,200,OK
TEAM_LEAD,/recruitment,200,OK
TEAM_LEAD,/recruitment/candidates,200,OK
TEAM_LEAD,/recruitment/pipeline,200,OK
TEAM_LEAD,/onboarding,200,OK
TEAM_LEAD,/offboarding,200,OK
TEAM_LEAD,/preboarding,200,OK
TEAM_LEAD,/careers,000,TIMEOUT
TEAM_LEAD,/referrals,000,TIMEOUT
TEAM_LEAD,/performance,000,TIMEOUT
TEAM_LEAD,/performance/okr,200,OK
TEAM_LEAD,/performance/360-feedback,200,OK
TEAM_LEAD,/training,200,OK
TEAM_LEAD,/learning,200,OK
TEAM_LEAD,/recognition,200,OK
TEAM_LEAD,/surveys,200,OK
TEAM_LEAD,/wellness,200,OK
EMPLOYEE,/me/dashboard,200,OK
EMPLOYEE,/me/profile,200,OK
EMPLOYEE,/me/payslips,200,OK
EMPLOYEE,/me/attendance,200,OK
EMPLOYEE,/me/leaves,200,OK
EMPLOYEE,/me/documents,200,OK
EMPLOYEE,/dashboard,200,OK
EMPLOYEE,/dashboards/executive,200,OK
EMPLOYEE,/employees,200,OK
EMPLOYEE,/departments,200,OK
EMPLOYEE,/org-chart,200,OK
EMPLOYEE,/announcements,200,OK
EMPLOYEE,/approvals/inbox,200,OK
EMPLOYEE,/attendance,200,OK
EMPLOYEE,/leave,200,OK
EMPLOYEE,/leave/apply,200,OK
EMPLOYEE,/leave/approvals,200,OK
EMPLOYEE,/leave/calendar,200,OK
EMPLOYEE,/shifts,200,OK
EMPLOYEE,/overtime,200,OK
EMPLOYEE,/probation,200,OK
EMPLOYEE,/assets,200,OK
EMPLOYEE,/letters,200,OK
EMPLOYEE,/letter-templates,200,OK
EMPLOYEE,/contracts,200,OK
EMPLOYEE,/payroll,200,OK
EMPLOYEE,/expenses,200,OK
EMPLOYEE,/loans,200,OK
EMPLOYEE,/travel,200,OK
EMPLOYEE,/tax,200,OK
EMPLOYEE,/compensation,200,OK
EMPLOYEE,/benefits,200,OK
EMPLOYEE,/statutory,200,OK
EMPLOYEE,/projects,200,OK
EMPLOYEE,/nu-calendar,200,OK
EMPLOYEE,/nu-drive,200,OK
EMPLOYEE,/nu-mail,200,OK
EMPLOYEE,/resources,200,OK
EMPLOYEE,/reports,200,OK
EMPLOYEE,/analytics,200,OK
EMPLOYEE,/predictive-analytics,200,OK
EMPLOYEE,/admin,200,OK
EMPLOYEE,/admin/roles,200,OK
EMPLOYEE,/admin/permissions,200,OK
EMPLOYEE,/admin/holidays,200,OK
EMPLOYEE,/admin/office-locations,200,OK
EMPLOYEE,/admin/custom-fields,200,OK
EMPLOYEE,/workflows,200,OK
EMPLOYEE,/helpdesk,200,OK
EMPLOYEE,/settings,200,OK
EMPLOYEE,/import-export,200,OK
EMPLOYEE,/recruitment,200,OK
EMPLOYEE,/recruitment/candidates,200,OK
EMPLOYEE,/recruitment/pipeline,200,OK
EMPLOYEE,/onboarding,200,OK
EMPLOYEE,/offboarding,200,OK
EMPLOYEE,/preboarding,200,OK
EMPLOYEE,/careers,200,OK
EMPLOYEE,/referrals,200,OK
EMPLOYEE,/performance,200,OK
EMPLOYEE,/performance/okr,200,OK
EMPLOYEE,/performance/360-feedback,200,OK
EMPLOYEE,/training,200,OK
EMPLOYEE,/learning,200,OK
EMPLOYEE,/recognition,200,OK
EMPLOYEE,/surveys,200,OK
EMPLOYEE,/wellness,200,OK
RECRUITMENT_ADMIN,/me/dashboard,200,OK
RECRUITMENT_ADMIN,/me/profile,200,OK
RECRUITMENT_ADMIN,/me/payslips,200,OK
RECRUITMENT_ADMIN,/me/attendance,200,OK
RECRUITMENT_ADMIN,/me/leaves,200,OK
RECRUITMENT_ADMIN,/me/documents,200,OK
RECRUITMENT_ADMIN,/dashboard,200,OK
RECRUITMENT_ADMIN,/dashboards/executive,200,OK
RECRUITMENT_ADMIN,/employees,200,OK
RECRUITMENT_ADMIN,/departments,200,OK
RECRUITMENT_ADMIN,/org-chart,200,OK
RECRUITMENT_ADMIN,/announcements,200,OK
RECRUITMENT_ADMIN,/approvals/inbox,200,OK
RECRUITMENT_ADMIN,/attendance,200,OK
RECRUITMENT_ADMIN,/leave,200,OK
RECRUITMENT_ADMIN,/leave/apply,200,OK
RECRUITMENT_ADMIN,/leave/approvals,200,OK
RECRUITMENT_ADMIN,/leave/calendar,200,OK
RECRUITMENT_ADMIN,/shifts,200,OK
RECRUITMENT_ADMIN,/overtime,200,OK
RECRUITMENT_ADMIN,/probation,200,OK
RECRUITMENT_ADMIN,/assets,200,OK
RECRUITMENT_ADMIN,/letters,200,OK
RECRUITMENT_ADMIN,/letter-templates,200,OK
RECRUITMENT_ADMIN,/contracts,200,OK
RECRUITMENT_ADMIN,/payroll,200,OK
RECRUITMENT_ADMIN,/expenses,200,OK
RECRUITMENT_ADMIN,/loans,200,OK
RECRUITMENT_ADMIN,/travel,200,OK
RECRUITMENT_ADMIN,/tax,200,OK
RECRUITMENT_ADMIN,/compensation,200,OK
RECRUITMENT_ADMIN,/benefits,200,OK
RECRUITMENT_ADMIN,/statutory,200,OK
RECRUITMENT_ADMIN,/projects,200,OK
RECRUITMENT_ADMIN,/nu-calendar,200,OK
RECRUITMENT_ADMIN,/nu-drive,200,OK
RECRUITMENT_ADMIN,/nu-mail,200,OK
RECRUITMENT_ADMIN,/resources,200,OK
RECRUITMENT_ADMIN,/reports,200,OK
RECRUITMENT_ADMIN,/analytics,200,OK
RECRUITMENT_ADMIN,/predictive-analytics,200,OK
RECRUITMENT_ADMIN,/admin,200,OK
RECRUITMENT_ADMIN,/admin/roles,200,OK
RECRUITMENT_ADMIN,/admin/permissions,200,OK
RECRUITMENT_ADMIN,/admin/holidays,200,OK
RECRUITMENT_ADMIN,/admin/office-locations,200,OK
RECRUITMENT_ADMIN,/admin/custom-fields,200,OK
RECRUITMENT_ADMIN,/workflows,200,OK
RECRUITMENT_ADMIN,/helpdesk,200,OK
RECRUITMENT_ADMIN,/settings,200,OK
RECRUITMENT_ADMIN,/import-export,200,OK
RECRUITMENT_ADMIN,/recruitment,200,OK
RECRUITMENT_ADMIN,/recruitment/candidates,200,OK
RECRUITMENT_ADMIN,/recruitment/pipeline,200,OK
RECRUITMENT_ADMIN,/onboarding,200,OK
RECRUITMENT_ADMIN,/offboarding,200,OK
RECRUITMENT_ADMIN,/preboarding,200,OK
RECRUITMENT_ADMIN,/careers,200,OK
RECRUITMENT_ADMIN,/referrals,200,OK
RECRUITMENT_ADMIN,/performance,200,OK
RECRUITMENT_ADMIN,/performance/okr,200,OK
RECRUITMENT_ADMIN,/performance/360-feedback,200,OK
RECRUITMENT_ADMIN,/training,200,OK
RECRUITMENT_ADMIN,/learning,200,OK
RECRUITMENT_ADMIN,/recognition,200,OK
RECRUITMENT_ADMIN,/surveys,200,OK
RECRUITMENT_ADMIN,/wellness,200,OK
FINANCE_ADMIN,/me/dashboard,200,OK
FINANCE_ADMIN,/me/profile,200,OK
FINANCE_ADMIN,/me/payslips,200,OK
FINANCE_ADMIN,/me/attendance,200,OK
FINANCE_ADMIN,/me/leaves,200,OK
FINANCE_ADMIN,/me/documents,200,OK
FINANCE_ADMIN,/dashboard,200,OK
FINANCE_ADMIN,/dashboards/executive,200,OK
FINANCE_ADMIN,/employees,200,OK
FINANCE_ADMIN,/departments,200,OK
FINANCE_ADMIN,/org-chart,200,OK
FINANCE_ADMIN,/announcements,200,OK
FINANCE_ADMIN,/approvals/inbox,200,OK
FINANCE_ADMIN,/attendance,200,OK
FINANCE_ADMIN,/leave,200,OK
FINANCE_ADMIN,/leave/apply,200,OK
FINANCE_ADMIN,/leave/approvals,200,OK
FINANCE_ADMIN,/leave/calendar,200,OK
FINANCE_ADMIN,/shifts,200,OK
FINANCE_ADMIN,/overtime,200,OK
FINANCE_ADMIN,/probation,000,TIMEOUT
FINANCE_ADMIN,/assets,200,OK
FINANCE_ADMIN,/letters,200,OK
FINANCE_ADMIN,/letter-templates,200,OK
FINANCE_ADMIN,/contracts,200,OK
FINANCE_ADMIN,/payroll,200,OK
FINANCE_ADMIN,/expenses,200,OK
FINANCE_ADMIN,/loans,200,OK
FINANCE_ADMIN,/travel,200,OK
FINANCE_ADMIN,/tax,200,OK
FINANCE_ADMIN,/compensation,200,OK
FINANCE_ADMIN,/benefits,200,OK
FINANCE_ADMIN,/statutory,200,OK
FINANCE_ADMIN,/projects,200,OK
FINANCE_ADMIN,/nu-calendar,200,OK
FINANCE_ADMIN,/nu-drive,200,OK
FINANCE_ADMIN,/nu-mail,200,OK
FINANCE_ADMIN,/resources,200,OK
FINANCE_ADMIN,/reports,200,OK
FINANCE_ADMIN,/analytics,200,OK
FINANCE_ADMIN,/predictive-analytics,200,OK
FINANCE_ADMIN,/admin,200,OK
FINANCE_ADMIN,/admin/roles,200,OK
FINANCE_ADMIN,/admin/permissions,200,OK
FINANCE_ADMIN,/admin/holidays,200,OK
FINANCE_ADMIN,/admin/office-locations,200,OK
FINANCE_ADMIN,/admin/custom-fields,200,OK
FINANCE_ADMIN,/workflows,200,OK
FINANCE_ADMIN,/helpdesk,200,OK
FINANCE_ADMIN,/settings,200,OK
FINANCE_ADMIN,/import-export,200,OK
FINANCE_ADMIN,/recruitment,200,OK
FINANCE_ADMIN,/recruitment/candidates,200,OK
FINANCE_ADMIN,/recruitment/pipeline,200,OK
FINANCE_ADMIN,/onboarding,200,OK
FINANCE_ADMIN,/offboarding,200,OK
FINANCE_ADMIN,/preboarding,200,OK
FINANCE_ADMIN,/careers,200,OK
FINANCE_ADMIN,/referrals,200,OK
FINANCE_ADMIN,/performance,200,OK
FINANCE_ADMIN,/performance/okr,200,OK
FINANCE_ADMIN,/performance/360-feedback,200,OK
FINANCE_ADMIN,/training,200,OK
FINANCE_ADMIN,/learning,200,OK
FINANCE_ADMIN,/recognition,200,OK
FINANCE_ADMIN,/surveys,200,OK
FINANCE_ADMIN,/wellness,200,OK
